budget,original_language,popularity,runtime,status,vote_average,vote_count,release_year,profit_level,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,total_directed
20000000.0,en,14.211699,124.0,Released,6.4,194,1995,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
20000000.0,en,36.819044,86.0,Released,4.6,793,2013,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
20000000.0,en,7.902536,158.0,Released,6.2,63,1969,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
20000000.0,en,30.909699,128.0,Released,7.1,612,2008,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0
20000000.0,en,16.663797,107.0,Released,5.7,295,2016,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
35000000.0,en,27.724913,91.0,Released,5.3,531,2002,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2.0
19000000.0,en,17.971883,108.0,Released,6.0,328,2011,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
20000000.0,en,25.041992,108.0,Released,6.3,444,1998,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
20000000.0,en,7.924428,101.0,Released,5.4,167,2009,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2.0
20000000.0,en,14.857884,113.0,Released,6.3,257,2010,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
30000000.0,en,23.982956,113.0,Released,7.0,628,2000,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10.0
20000000.0,en,12.458131,87.0,Released,4.7,171,2008,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2.0
20000000.0,en,3.996392,101.0,Released,5.8,63,1996,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
20000000.0,en,30.387754,112.0,Released,6.6,697,2008,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
20000000.0,en,56.481487,108.0,Released,7.9,3652,2004,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4.0
20000000.0,en,19.962713,105.0,Released,6.0,368,2010,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0
20000000.0,en,18.666876,109.0,Released,6.3,363,2008,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
20000000.0,en,55.964605,109.0,Released,6.7,1778,2013,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
20000000.0,en,5.0348,99.0,Released,5.8,143,2007,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.0
20000000.0,en,28.019226,98.0,Released,6.0,634,2009,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.0
20000000.0,en,16.176976,104.0,Released,5.9,525,2010,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
20000000.0,en,17.237143,109.0,Released,6.0,593,2011,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
9000000.0,en,4.34503,100.0,Released,5.3,155,2006,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0
14000000.0,en,11.360997,119.0,Released,6.5,119,1990,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0
20000000.0,en,12.300789,88.0,Released,5.3,124,2010,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
20000000.0,en,15.804814,97.0,Released,5.2,288,2006,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,15.0
20000000.0,en,9.750557,105.0,Released,6.3,148,2006,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
40000000.0,en,4.100942,89.0,Released,5.1,44,2009,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.0
20000000.0,en,12.309715,106.0,Released,6.7,175,1995,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8.0
20000000.0,en,62.933899,96.0,Released,7.1,2181,2016,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
20000000.0,en,16.074397,115.0,Released,6.3,299,2008,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
20000000.0,en,17.016284,108.0,Released,5.8,255,1998,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,10.0
806948.0,en,93.067866,109.0,Released,8.2,2320,1960,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,8.0
20000000.0,en,17.145287,101.0,Released,5.4,220,2008,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
20000000.0,en,27.256849,103.0,Released,6.7,542,2014,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
20000000.0,en,7.878177,113.0,Released,5.6,130,2007,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0
20000000.0,en,0.173964,98.0,Released,4.9,7,1981,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
20000000.0,en,14.370111,121.0,Released,6.8,260,1985,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,11.0
20000000.0,en,11.090254,114.0,Released,6.5,52,1998,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
20000000.0,en,20.82778,124.0,Released,7.1,334,2007,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
15000000.0,en,43.644978,148.0,Released,7.8,3045,2007,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
20000000.0,en,8.244324,100.0,Released,5.6,111,2006,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0
20000000.0,en,23.292761,94.0,Released,5.0,432,2012,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0
19000000.0,en,64.181668,108.0,Released,6.9,1603,1996,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.0
20000000.0,en,9.03154,68.0,Released,6.4,88,2005,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
20000000.0,en,4.031585,103.0,Released,6.3,39,1995,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
20000000.0,cn,13.658985,99.0,Released,7.2,831,2004,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
35000000.0,en,6.908351,88.0,Released,4.3,20,2002,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
20000000.0,en,10.446722,128.0,Released,7.3,394,2007,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
20000000.0,en,32.243357,124.0,Released,7.2,918,2003,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
20000000.0,en,9.149089,84.0,Released,5.8,52,2004,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
20000000.0,en,5.596835,101.0,Released,5.3,83,2003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
22000000.0,en,5.214408,98.0,Released,5.0,120,2000,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0
20000000.0,en,10.50098,120.0,Released,7.0,167,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
20000000.0,en,3.011205,199.0,Released,6.5,41,1965,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
19500000.0,en,15.012237,111.0,Released,6.2,336,2015,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
25000000.0,en,16.238961,87.0,Released,3.0,240,2008,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
20000000.0,en,15.21229,88.0,Released,5.5,208,2009,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
20000000.0,en,6.397042,97.0,Released,6.5,125,1997,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
20000000.0,en,19.220789,106.0,Released,6.2,671,2011,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
20000000.0,en,35.232278,95.0,Released,5.8,715,2012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0
40000000.0,en,9.842771,99.0,Released,4.8,139,2004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
20000000.0,en,35.542809,96.0,Released,5.9,861,2009,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.5
20000000.0,en,7.829295,98.0,Released,7.0,130,1994,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.0
20000000.0,en,3.476925,123.0,Released,6.1,12,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
30000000.0,en,5.133744,101.0,Released,6.4,81,2002,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,9.0
20000000.0,en,14.031377,101.0,Released,6.0,289,2005,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
20000000.0,en,17.227376,96.0,Released,6.1,139,2002,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
20000000.0,en,17.98817,102.0,Released,6.4,286,2008,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0
20000000.0,en,15.66135,108.0,Released,5.7,220,2009,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.0
20000000.0,en,19.705311,116.0,Released,6.7,641,2010,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4.0
20000000.0,en,2.645722,93.0,Released,4.5,48,1994,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
20000000.0,en,17.662683,102.0,Released,6.2,424,2008,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
20000000.0,en,2.894154,103.0,Released,6.4,62,2005,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
20000000.0,en,29.371987,115.0,Released,5.6,797,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
20000000.0,en,11.352693,96.0,Released,7.3,187,1997,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
20000000.0,en,7.553773,98.0,Released,5.4,62,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
20000000.0,en,30.477114,100.0,Released,6.3,950,2015,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
20000000.0,en,9.927018,106.0,Released,5.6,105,1989,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
20000000.0,en,12.379781,101.0,Released,6.5,147,1996,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22.0
20000000.0,en,12.643703,105.0,Released,6.5,297,2007,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
21000000.0,en,15.440465,99.0,Released,6.5,284,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
25000000.0,en,5.886228,88.0,Released,1.9,35,2004,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
33000000.0,en,6.925645,83.0,Released,5.4,133,2005,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
20000000.0,en,9.36146,84.0,Released,4.7,78,2007,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
20000000.0,en,6.102663,98.0,Released,6.4,24,2004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
8000000.0,en,0.709143,149.0,Released,6.5,15,1969,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2.0
20000000.0,en,45.742217,148.0,Released,6.5,833,2014,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0
20000000.0,en,1.682839,85.0,Released,3.2,18,2006,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
20000000.0,en,8.237336,110.0,Released,5.9,88,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
20000000.0,en,2.605374,83.0,Released,4.1,20,2008,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0
12000000.0,en,29.072964,107.0,Released,5.3,631,2013,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.0
22000000.0,en,1.322528,100.0,Released,5.8,82,2003,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
20000000.0,en,4.961306,87.0,Released,4.7,69,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
10500000.0,en,8.628519,160.0,Released,6.7,41,1999,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0
20000000.0,en,12.232048,106.0,Released,7.0,185,2015,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
15000000.0,en,27.133277,99.0,Released,6.2,571,2011,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
8700000.0,en,26.093043,100.0,Released,6.8,532,2006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.0
13000000.0,en,13.621201,117.0,Released,7.0,216,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
20000000.0,en,9.292987,96.0,Released,3.1,173,2005,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5.0
20000000.0,en,7.716606,111.0,Released,5.4,126,2009,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0
20000000.0,en,7.698075,100.0,Released,5.9,179,2004,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0
20000000.0,en,37.629309,125.0,Released,6.5,546,2014,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
20000000.0,en,2.405911,114.0,Released,6.3,26,2008,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2.0
20000000.0,en,3.350297,119.0,Released,6.3,59,2008,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
20000000.0,en,13.032308,135.0,Released,6.6,195,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
20000000.0,en,15.131867,93.0,Released,4.8,271,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
20000000.0,en,10.218307,114.0,Released,6.8,203,2008,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
21000000.0,en,12.761176,124.0,Released,7.4,278,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
26500000.0,ja,60.732738,134.0,Released,8.2,1983,1997,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
20000000.0,fr,0.49446,114.0,Released,5.7,20,2003,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
5750000.0,en,6.574285,124.0,Released,4.9,9,1980,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
2000000.0,en,14.617944,104.0,Released,7.1,218,2005,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0
20000000.0,en,3.102987,118.0,Released,6.8,36,2015,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
20000000.0,en,5.65327,84.0,Released,3.3,12,2003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
20000000.0,en,44.566609,107.0,Released,6.9,1552,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0
40000000.0,zh,8.978408,125.0,Released,6.5,52,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
24000000.0,en,10.150993,115.0,Released,6.0,97,2000,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
20000000.0,en,0.28576,88.0,Released,2.2,8,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
10000000.0,en,11.267676,122.0,Released,5.4,156,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
20000000.0,ja,9.129808,126.0,Released,6.4,102,2004,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
25000000.0,en,2.013405,101.0,Released,5.8,14,2005,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
15000000.0,en,20.086645,101.0,Released,5.9,286,2010,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1.0
20000000.0,en,3.581906,107.0,Released,6.2,33,1994,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
20000000.0,cn,12.373248,86.0,Released,6.1,107,2008,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0
23030000.0,fr,12.283025,118.0,Released,5.8,221,1998,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
20000000.0,en,10.617236,107.0,Released,4.5,139,2011,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2.0
20000000.0,en,6.377308,100.0,Released,5.5,48,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
20000000.0,en,3.620537,110.0,Released,6.0,31,2010,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
20000000.0,en,27.215666,106.0,Released,5.3,585,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4.0
36500000.0,en,4.127155,102.0,Released,6.6,35,2008,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
20000000.0,en,13.118983,95.0,Released,6.3,130,2007,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
20000000.0,en,14.182301,83.0,Released,5.3,68,2012,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
11500000.0,ta,0.416179,170.0,Released,5.0,3,2014,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
81500000.0,en,0.485405,98.0,Released,0.5,1,2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
20000000.0,en,7.444189,105.0,Released,6.1,109,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
20000000.0,en,33.625477,96.0,Released,5.4,404,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
27220000.0,en,28.060472,105.0,Released,6.1,465,2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
19400000.0,en,20.746932,125.0,Released,7.1,312,2006,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
27000000.0,de,7.727035,150.0,Released,7.1,157,2008,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
22000000.0,en,45.707835,181.0,Released,7.6,1046,1990,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
20000000.0,en,28.497242,92.0,Released,5.4,1584,2011,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
19000000.0,en,11.47316,113.0,Released,6.7,141,1989,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
19000000.0,en,25.28132,95.0,Released,6.1,713,2004,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
14000000.0,en,45.99611,111.0,Released,7.0,1476,1996,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.0
42000000.0,en,20.392858,91.0,Released,5.4,440,2001,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0
19000000.0,en,78.699993,144.0,Released,8.1,3757,1980,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.0
19000000.0,en,76.603233,116.0,Released,8.0,6079,1985,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13.0
19000000.0,en,13.664614,93.0,Released,5.5,209,1999,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2.0
19000000.0,en,2.242809,113.0,Released,6.0,40,2009,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0
27000000.0,en,1.224105,90.0,Released,3.9,8,2016,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
19000000.0,en,27.494037,101.0,Released,5.9,583,2010,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
18000000.0,en,18.47518,95.0,Released,5.3,404,2003,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
19100000.0,en,10.559414,109.0,Released,6.5,208,2011,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5.0
19000000.0,en,1.916351,85.0,Released,4.6,8,2000,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
20000000.0,en,28.867568,101.0,Released,6.2,633,2010,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.0
15000000.0,ja,118.968562,125.0,Released,8.3,3840,2001,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0
50000000.0,zh,3.376967,110.0,Released,5.9,43,2013,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25000000.0,en,7.436491,132.0,Released,6.5,108,1984,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0
19000000.0,en,57.84156,131.0,Released,7.4,1486,2013,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
19000000.0,en,17.952817,109.0,Released,6.0,342,2008,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
19000000.0,en,21.959742,100.0,Released,6.4,465,2010,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
19000000.0,en,4.229942,188.0,Released,6.0,33,1964,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
19000000.0,en,11.766564,97.0,Released,6.2,208,2011,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
13000000.0,en,2.366251,121.0,Released,5.8,40,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
19000000.0,en,0.068228,93.0,Released,5.6,5,1993,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0
18000000.0,en,5.380733,116.0,Released,6.1,12,1996,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0
11000000.0,en,5.625989,110.0,Released,6.8,69,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
19000000.0,en,30.205943,90.0,Released,6.0,588,2005,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0
19000000.0,en,26.441669,114.0,Released,7.3,638,2002,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
15000000.0,en,15.262492,93.0,Released,6.0,381,2005,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0
50000000.0,cn,1.583918,107.0,Released,5.8,11,2013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
18500000.0,en,44.511363,118.0,Released,7.2,1301,1998,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
18500000.0,en,16.665841,100.0,Released,6.0,518,2009,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0
18000000.0,en,36.471231,96.0,Released,6.2,2713,2014,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
23000000.0,en,85.30318,101.0,Released,6.6,2472,1994,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.0
18000000.0,en,20.716023,104.0,Released,6.9,993,1988,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4.0
18000000.0,en,29.487784,82.0,Released,6.5,1579,2006,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
18000000.0,en,25.43954,96.0,Released,6.1,882,2001,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
18000000.0,en,15.314027,105.0,Released,6.4,434,1984,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0
19000000.0,en,32.602868,122.0,Released,6.3,659,2005,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0
17000000.0,en,9.832326,88.0,Released,5.5,308,1999,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
16000000.0,en,33.452469,110.0,Released,3.7,392,2014,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0
19000000.0,en,14.190837,103.0,Released,6.2,249,2005,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
